the		:13584
applets:		:1
':applet:e::html::/usr/bin/appletviewer:'		:1
':applet:m::<!--applet::/usr/bin/appletviewer:'		:1
path/file		:1
jdk		:1
/usr		:1
/usr/local)		:1
selective		:1
applet		:1
html-files		:1
<!--applet-->		:1
('<'		:1
character!)		:1
work!		:1
-o2		:1
/usr/local/bin		:1
javawrapper		:1
shellscript		:1
/usr/local/bin/javawrapper		:1
binfmt_misc/java		:1
class-file		:1
class=$1		:1
fqclass=`/usr/local/bin/javaclassname		:1
$1`		:1
fqclassn=`echo		:1
's/^*\\([^]*\)$/\1/'`		:1
fqclassp=`echo		:1
's-\-/-g'		:1
's-^[^/]*$--'		:1
's-/[^/]*$--'`		:1
class=testclass		:1
fqclass=foobartest		:1
fqclassn=test		:1
fqclassp=foo/bar		:1
classbase		:1
linklevel=0		:1
:;		:1
`basename		:1
class`		:1
$fqclassn		:1
dereferencing		:1
linklevel+=1		:1
$linklevel		:1
-gt		:1
class=`ls		:1
--color=no		:1
's/^*		:1
\([^		:1
]*\)$/\1/'`		:1
$classbase		:1
goodname=$fqclassnclass		:1
goodname=$fqclassp/$fqclassnclass		:1
$goodname		:1
$classpath		:1
^\(*:\)*$classbase\(:*\)*;		:1
${classpath}		:1
classpath=$classbase		:1
classpath=$classbase:$classpath		:1
/usr/bin/java		:1
software;		:1
redistribute		:1
foundation;		:1
warranty;		:1
warranty		:1
merchantability		:1
program;		:1
foundation		:1
temple		:1
suite		:1
330		:1
boston		:1
ma		:1
02111-1307		:1
usa		:1
<stdargh>		:1
sun's		:1
cp_utf8		:1
cp_integer		:1
cp_float		:1
cp_long		:1
cp_double		:1
cp_class		:1
cp_string		:1
cp_fieldref		:1
cp_methodref		:1
cp_interfacemethodref		:1
cp_nameandtype		:1
cp_methodhandle		:1
cp_methodtype		:1
cp_invokedynamic		:1
seek_error()		:1
seek\n		:1
corrupt_error()		:1
corrupt\n		:1
eof_error()		:1
utf8_error()		:1
1-255		:1
supported\n		:1
*program;		:1
*cur);		:1
**argv);		:1
if(b		:1
(u_int8_t)b;		:1
b2;		:1
if(b1		:1
b2		:1
if(b2		:1
(u_int16_t)((b1		:1
b2);		:1
*cur)		:1
pool[*cur]		:1
ftell(classfile);		:1
switch(read_8(classfile))		:1
cp_utf8:		:1
cp_class:		:1
cp_string:		:1
cp_methodtype:		:1
cp_methodhandle:		:1
cp_integer:		:1
cp_float:		:1
cp_fieldref:		:1
cp_methodref:		:1
cp_interfacemethodref:		:1
cp_nameandtype:		:1
cp_invokedynamic:		:1
cp_long:		:1
cp_double:		:1
++(*cur);		:1
if(seekerr)		:1
va_start(ap		:1
format);		:1
vfprintf(stderr		:1
ap);		:1
va_end(ap);		:1
exit(1);		:1
*classfile;		:1
classinfo_ptr;		:1
argv[0];		:1
if(!argv[1])		:1
classfile		:1
fopen(argv[1]		:1
if(!classfile)		:1
%s\n		:1
argv[1]);		:1
calloc(cp_count		:1
sizeof(long));		:1
if(!pool)		:1
pool\n		:1
cp_count;		:1
skip_constant(classfile		:1
seek_cur))		:1
if(this_class		:1
if(!pool[this_class]		:1
if(classinfo_ptr		:1
if(!pool[classinfo_ptr]		:1
!x)		:1
0xe0)		:1
if((y		:1
((x		:1
0x1f)		:1
(y		:1
0x3f);		:1
if(c)		:1
putchar(c);		:1
if(x		:1
'/')		:1
putchar('');		:1
putchar(x);		:1
putchar('\n');		:1
free(pool);		:1
fclose(classfile);		:1
/usr/local/java/bin/jarwrapper		:1
binfmt_misc/jar		:1
-jar		:1
+x		:1
/usr/bin		:1
like)		:1
omitting		:1
helloworldjava:		:1
helloworld		:1
main(string		:1
args[])		:1
systemoutprintln(hello		:1
world!);		:1
javac		:1
helloworldjava		:1
helloworldclass		:1
/helloworldclass		:1
*jar		:1
/applicationjar		:1
*html		:1
/applethtml		:1
brian		:1
lantz		:1
brian@lantzcom		:1
kurt		:1
huwig		:1
<kurt@iku-netzde>		:1
======================================================================		:1
send-email`		:1
am`		:1
raw_emailtxt`		:1
log`		:1
list(s)		:1
preferably		:1
content-type		:1
text/plain		:1
quoting		:1
untouched		:1
emailed		:1
charset		:1
in-reply-to:		:1
cut-and-paste)		:1
xclipboard		:1
xcutsel		:1
pgp/gpg		:1
fixable)		:1
(mua)		:1
mua		:1
summaries		:1
legend:		:1
tui		:1
text-based		:1
gui		:1
section:		:1
flowed		:1
ctrl-r		:1
evolution		:1
select:		:1
format->heading->preformatted		:1
(ctrl-7)		:1
insert->text		:1
(alt-n		:1
x)		:1
-nru		:1
oldc		:1
appropriate;		:1
draft		:1
commonly-used		:1
delimiter		:1
(---)		:1
bonus		:1
customise		:1
icon		:1
1135		:1
(kde		:1
454)		:1
https://bugskdeorg/show_bugcgi?id=174034		:1
viewable		:1
pane		:1
filed		:1
kmail's		:1
lotus		:1
plenty		:1
linebreaks		:1
editors		:1
unaltered		:1
'vim'		:1
mutt:		:1
editor=vi		:1
:set		:1
shift-insert		:1
:r		:1
(a)ttach		:1
send_charset		:1
send_charset=us-ascii:utf-8		:1
truncation		:1
(pine's		:1
successor)		:1
quell-flowed-text		:1
no-strip-whitespace-before-send		:1
sylpheed		:1
attachments)		:1
folders		:1
tls		:1
smtp		:1
non-ssl		:1
ruler		:1
outlook		:1
mangle		:1
coerce		:1
behaving		:1
editor:		:1
$editor		:1
reading/merging		:1
view->toolbars->customize		:1
beat		:1
edit->preferences->advanced->config		:1
thunderbird's		:1
mailnewssend_plaintext_flowed		:1
mailnewswraplength		:1
(utf-8)		:1
tkrat		:1
(web		:1
gui)		:1
crlf		:1
tab2space		:1
base64-encode		:1
non-ascii		:1
european		:1
###		:1
jassi		:1
brar		:1
<jaswindersingh@linaroorg>		:1
(especially)		:1
client's		:1
peculiarity		:1
include/linux/mailbox_controllerh)		:1
mbox_controller		:1
mbox_chan_ops		:1
peek_data()		:1
protocol)		:1
'txdone_irq'		:1
'txdone_poll'		:1
include/linux/mailbox_clienth)		:1
(synchronously		:1
returning)		:1
non-blocking/async		:1
(submit		:1
immediately)		:1
cl;		:1
*mbox;		:1
async;		:1
message_from_remote(struct		:1
*mssg)		:1
(dc->aysnc)		:1
(is_an_ack(mssg))		:1
queue_req(mssg);		:1
sample_sent(struct		:1
*mssg		:1
r)		:1
complete(&dc->c);		:1
client_demo(struct		:1
*pdev)		:1
*dc_sync		:1
*dc_async;		:1
sp;		:1
dc_sync		:1
kzalloc(sizeof(*dc_sync)		:1
dc_async		:1
kzalloc(sizeof(*dc_async)		:1
dc_async->cldev		:1
dc_async->clrx_callback		:1
dc_async->cltx_done		:1
sample_sent;		:1
dc_async->cltx_block		:1
dc_async->cltx_tout		:1
dc_async->clknows_txdone		:1
dc_async->async		:1
init_completion(&dc_async->c);		:1
dc_sync->cldev		:1
dc_sync->clrx_callback		:1
dc_sync->cltx_done		:1
dc_sync->cltx_block		:1
dc_sync->cltx_tout		:1
500;		:1
dc_sync->clknows_txdone		:1
dc_sync->async		:1
dc_async->mbox		:1
mbox_request_channel(&dc_async->cl		:1
apxxx		:1
mbox_send_message(dc_async->mbox		:1
&ap);		:1
dc_sync->mbox		:1
mbox_request_channel(&dc_sync->cl		:1
spabc		:1
mbox_send_message(dc_sync->mbox		:1
&sp);		:1
'sp'		:1
wait_for_completion(&dc_async->c);		:1
vegard		:1
nossum		:1
<vegardno@ifiuiono>		:1
checker		:1
valgrind's		:1
vastly		:1
accurate		:1
interactive		:1
2631-rc1		:1
config_cc_optimize_for_size=n		:1
uninitialized)		:1
config_function_tracer=n		:1
tracers		:1
endless		:1
config_debug_pagealloc=n		:1
config_kmemcheck		:1
config_kmemcheck_[disabled		:1
oneshot]_by_default		:1
booted)		:1
floods		:1
surviving		:1
one-		:1
counter-productive		:1
run-		:1
incurred		:1
config_kmemcheck_queue_size		:1
(fixed-size)		:1
irqs-off		:1
anyway)		:1
config_kmemcheck_shadow_copy_shift		:1
error-report		:1
logarithm		:1
2^5		:1
fits		:1
config_kmemcheck_partial_ok		:1
config_kmemcheck_bitops_ok		:1
silences		:1
bit-field		:1
kmemcheck-/bitfield-annotations		:1
config_kmemcheck_*_by_default		:1
precedence		:1
slub's		:1
slub_debug=-		:1
slub_debug=dentry		:1
warnings)		:1
1856		:1
ntpdate		:1
2629-rc5		:1
#264		:1
945p-a		:1
rsp:		:1
0018:ffff88003cdf7d98		:1
00210002		:1
rdx:		:1
ffff88003e5d6018		:1
rsi:		:1
ffff88003e5d6024		:1
rdi:		:1
ffff88003cdf7e84		:1
rbp:		:1
ffff88003cdf7db8		:1
r08:		:1
ffff88003e5d6000		:1
r09:		:1
r10:		:1
0000000000000080		:1
r11:		:1
r12:		:1
000000000000000e		:1
r13:		:1
ffff88003cdf7e78		:1
r14:		:1
ffff88003d530710		:1
r15:		:1
ffff88003d5a98c8		:1
0000000000000000(0000)		:1
gs:ffff880001982000(0063)		:1
knlgs:00000		:1
cs:		:1
0010		:1
cr0:		:1
0000000080050033		:1
cr2:		:1
ffff88003f806ea0		:1
cr3:		:1
000000003c036000		:1
cr4:		:1
00000000000006a0		:1
dr0:		:1
dr1:		:1
dr2:		:1
dr3:		:1
dr6:		:1
00000000ffff4ff0		:1
dr7:		:1
0000000000000400		:1
[<ffffffffffffffff>]		:1
0xffffffffffffffff		:1
eip		:1
bit)		:1
pinpoint		:1
ffffffff8104ede8		:1
arch/x86/include/asm/string_64h:12		:1
include/asm-generic/siginfoh:287		:1
kernel/signalc:380		:1
kernel/signalc:410		:1
place!		:1
thousand		:1
include/asm-generic/siginfoh		:1
287:		:1
281		:1
copy_siginfo(struct		:1
282		:1
283		:1
(from->si_code		:1
284		:1
sizeof(*to));		:1
285		:1
286		:1
_sigchld		:1
287		:1
__arch_si_preamble_size		:1
sizeof(from->_sifields_sigchld));		:1
288		:1
(kmemcheck		:1
upwards		:1
kernel/signalc		:1
380:		:1
359		:1
collect_signal(int		:1
360		:1
367		:1
list_for_each_entry(q		:1
&list->list		:1
368		:1
(q->infosi_signo		:1
sig)		:1
369		:1
370		:1
still_pending;		:1
371		:1
377		:1
378		:1
still_pending:		:1
379		:1
list_del_init(&first->list);		:1
380		:1
copy_siginfo(info		:1
&first->info);		:1
381		:1
__sigqueue_free(first);		:1
392		:1
393		:1
journey		:1
410:		:1
395		:1
__dequeue_signal(struct		:1
*pending		:1
396		:1
397		:1
410		:1
collect_signal(sig		:1
414		:1
ie:		:1
ffffffff8104f04e		:1
ffffffff81050bd8		:1
ffffffff8100b87d		:1
ffffffff8100c7b5		:1
kernel/signalc:446		:1
kernel/signalc:1806		:1
_next_		:1
446:		:1
422		:1
dequeue_signal(struct		:1
*tsk		:1
423		:1
__dequeue_signal(&tsk->signal->shared_pending		:1
433		:1
434		:1
itimer		:1
435		:1
438		:1
self		:1
restarting		:1
440		:1
sigalrm		:1
441		:1
442		:1
dequeue		:1
443		:1
!highres		:1
444		:1
445		:1
(unlikely(signr		:1
sigalrm))		:1
489		:1
&tsk->signal->shared_pending		:1
crude		:1
grep:		:1
'shared_pending'		:1
kernel/		:1
kernel/signalc:828:		:1
kernel/signalc:1339:		:1
1309		:1
send_sigqueue(struct		:1
1310		:1
1339		:1
1340		:1
1347		:1
*__sigqueue_alloc(struct		:1
override_rlimit)		:1
target's		:1
spinlock)		:1
get_uid(__task_cred(t)->user);		:1
atomic_inc(&user->sigpending);		:1
(override_rlimit		:1
atomic_read(&user->sigpending)		:1
t->signal->rlim[rlimit_sigpending]rlim_cur)		:1
kmem_cache_alloc(sigqueue_cachep		:1
(unlikely(q		:1
null))		:1
atomic_dec(&user->sigpending);		:1
free_uid(user);		:1
init_list_head(&q->list);		:1
user;		:1
q->list		:1
flags;		:1
(initializing)		:1
uninitialized?		:1
kmemcheck's		:1
beware		:1
itself!		:1
caret		:1
(^)		:1
legend		:1
anybody)		:1
owner)		:1
(relative		:1
--no-show-raw-insn		:1
ffffffff8104edc8:		:1
%r80x8(%r8)		:1
ffffffff8104edcc:		:1
%r10d%r10d		:1
ffffffff8104edcf:		:1
js		:1
ffffffff8104ee88		:1
<__dequeue_signal+0x168>		:1
ffffffff8104edd5:		:1
%rax%rdx		:1
ffffffff8104edd8:		:1
$0xc%ecx		:1
ffffffff8104eddd:		:1
%r13%rdi		:1
ffffffff8104ede0:		:1
$0x30%eax		:1
ffffffff8104ede5:		:1
%rdx%rsi		:1
ffffffff8104edea:		:1
$0x2%al		:1
ffffffff8104edec:		:1
ffffffff8104edf0		:1
<__dequeue_signal+0xd0>		:1
ffffffff8104edee:		:1
movsw		:1
ffffffff8104edf0:		:1
$0x1%al		:1
ffffffff8104edf2:		:1
ffffffff8104edf5		:1
<__dequeue_signal+0xd5>		:1
ffffffff8104edf4:		:1
movsb		:1
ffffffff8104edf5:		:1
%r8%rdi		:1
ffffffff8104edf8:		:1
ffffffff8104de60		:1
<__sigqueue_free>		:1
rcx		:1
report)		:1
copy:		:1
%ecx		:1
$0xc		:1
(ffffffff8104edd8)		:1
lucky		:1
(0xc		:1
0x9)		:1
struct:		:1
si_signo;		:1
si_errno;		:1
si_code;		:1
_sifields;		:1
siginfo_t;		:1
gdb:		:1
(gdb)		:1
&((struct		:1
0)->_sifields		:1
(union		:1
_sifields		:1
fuller		:1
dump:		:1
_----------------------------=>		:1
_--------------------=>		:1
(padding)		:1
_------------=>		:1
_sifields(_kill_pid)		:1
_----=>		:1
_sifields(_kill_uid)		:1
-------|-------|-------|-------|		:1
fact:		:1
80000000		:1
0x00000080		:1
include/asm-generic/siginfoh:		:1
send_signal()		:1
kernel/signalc:		:1
856		:1
865		:1
send_sig_priv:		:1
866		:1
q->infosi_signo		:1
sig;		:1
867		:1
q->infosi_errno		:1
868		:1
q->infosi_code		:1
si_kernel;		:1
869		:1
q->infosi_pid		:1
870		:1
q->infosi_uid		:1
871		:1
enqueued		:1
dig		:1
782		:1
do_signal(struct		:1
783		:1
784		:1
k_sigaction		:1
ka;		:1
785		:1
804		:1
get_signal_to_deliver(&info		:1
&ka		:1
&info		:1
kmem_cache_alloc()		:1
(therefore		:1
these)		:1
hammer		:1
silencing		:1
kmemcheck;		:1
pertains		:1
(real)		:1
__gfp_notrack_false_positive);		:1
kmemcheck_bitfield_begin(name)/kmemcheck_bitfield_end(name)		:1
kmemcheck_annotate_bitfield(ptr		:1
markers		:1
kmemcheck_bitfield_begin(flags);		:1
flag_a:1;		:1
flag_b:1;		:1
kmemcheck_bitfield_end(flags);		:1
*x);		:1
kmemcheck_annotate_bitfield(x		:1
nothing)		:1
wise		:1
blindly		:1
encourage		:1
maintainers)		:1
lookout		:1
annotate		:1
silence		:1
privately!		:1
configs		:1
reproduce		:1
hacking!		:1
non-present		:1
circumstances)		:1
too!		:1
__gfp_notrack		:1
(rpmsg)		:1
remoteproctxt		:1
documentation/)		:1
codecs		:1
latency-sensitive		:1
idling		:1
omx		:1
components)		:1
(controlling		:1
kernel-controlled		:1
banks		:1
gptimers		:1
memory/devices		:1
rogue		:1
buggy)		:1
exploiting		:1
(source)		:1
(destination)		:1
integer)		:1
dispatches		:1
rpmsg_send(struct		:1
rpmsg_sendto(struct		:1
dst);		:1
rpmsg_send_offchannel(struct		:1
rpmsg_trysend(struct		:1
rpmsg_trysendto(struct		:1
dst)		:1
rpmsg_trysend_offchannel(struct		:1
*rpmsg_create_ept(struct		:1
(*cb)(struct		:1
u32)		:1
dispatched		:1
channel)		:1
invoked)		:1
(drivers		:1
rpmsg_destroy_ept(struct		:1
*ept);		:1
rpmsg_create_ept()		:1
register_rpmsg_driver(struct		:1
->probe()		:1
->remove()		:1
unregister_rpmsg_driver(struct		:1
previously-registered		:1
probe()		:1
<linux/kernelh>		:1
<linux/rpmsgh>		:1
rpmsg_sample_cb(struct		:1
src)		:1
print_hex_dump(kern_info		:1
message:		:1
dump_prefix_none		:1
rpmsg_sample_probe(struct		:1
chnl:		:1
0x%x		:1
0x%x\n		:1
rpdev->src		:1
rpdev->dst);		:1
rpmsg_send(rpdev		:1
(err)		:1
pr_err(rpmsg_send		:1
failed:		:1
err);		:1
rpmsg_sample_remove(struct		:1
removed\n);		:1
rpmsg_device_id		:1
rpmsg_driver_sample_id_table[]		:1
rpmsg-client-sample		:1
module_device_table(rpmsg		:1
rpmsg_driver_sample_id_table);		:1
rpmsg_sample_client		:1
drvname		:1
drvowner		:1
rpmsg_driver_sample_id_table		:1
rpmsg_sample_probe		:1
rpmsg_sample_cb		:1
rpmsg_sample_remove		:1
init(void)		:1
register_rpmsg_driver(&rpmsg_sample_client);		:1
module_init(init);		:1
fini(void)		:1
unregister_rpmsg_driver(&rpmsg_sample_client);		:1
module_exit(fini);		:1
samples/rpmsg/		:1
virtio_rpmsg_f_ns		:1
dynamic:		:1
rpmsg_ns_msg)		:1
service)		:1
if/when		:1
plan		:1
linux(tm)		:1
maintainers:		:1
core:		:1
<rusty@rustcorpcomau>		:1
srivatsa		:1
vaddagiri		:1
<vatsa@inibmcom>		:1
zwane		:1
mwaikambo		:1
<zwanem@gmailcom>		:1
ia64/x86_64:		:1
s390:		:1
heiko		:1
carstens		:1
<heikocarstens@deibmcom>		:1
feedback:		:1
oems		:1
provisioning		:1
novel		:1
dual-core		:1
ht		:1
maxcpus=2		:1
faq's		:1
additional_cpus=n		:1
additional_cpus		:1
cede_offline={offon}		:1
h_cede		:1
cede_offline		:1
additional_cpus=x		:1
possible_cpus=n		:1
[s390x86_64]		:1
possible_cpus		:1
rebooted		:1
[more		:1
cpumaps		:1
include/linux/cpumaskh		:1
text]		:1
cpu_possible_mask:		:1
grow/shrink		:1
anytime		:1
accurately		:1
cpu_online_mask:		:1
cpu_present_mask:		:1
cpu_possible_mask/for_each_possible_cpu()		:1
cpumask_t		:1
<linux/cpumaskh>		:1
for_each_possible_cpu		:1
for_each_online_cpu		:1
for_each_present_cpu		:1
for_each_cpu_mask(xmask)		:1
get_online_cpus()		:1
put_online_cpus():		:1
inhibit		:1
cpu_hotplugrefcount		:1
stop_machine_run()		:1
config_smp		:1
2614		:1
(intel)		:1
kernel?		:1
#mkdir		:1
/sysfs		:1
#mount		:1
8-way		:1
#pwd		:1
#/sys/devices/system/cpu		:1
#ls		:1
07:45		:1
07:48		:1
cpus?		:1
hot-add/remove		:1
consistently		:1
addition/removal		:1
config_acpi_hotplug_cpu		:1
cpu?		:1
#to		:1
systems?		:1
(cpei)		:1
re-direction		:1
not-removable		:1
x86?		:1
config_bootparam_hotplug_cpu0=y		:1
--fenghua		:1
yu		:1
<fenghuayu@intelcom>		:1
removable?		:1
investigating		:1
offlined?		:1
cpu_down_prepare_frozen		:1
outgoing		:1
process'		:1
timers/bottom		:1
half/task		:1
cpu_dead_frozen		:1
offlined)		:1
arrival		:1
departure		:1
notification?		:1
foobar_cpu_callback(struct		:1
*nfb		:1
*hcpu)		:1
long)hcpu;		:1
cpu_online:		:1
cpu_online_frozen:		:1
foobar_online_action(cpu);		:1
cpu_dead:		:1
cpu_dead_frozen:		:1
foobar_dead_action(cpu);		:1
notify_ok;		:1
foobar_cpu_notifier		:1
notifier_call		:1
foobar_cpu_callback		:1
register_cpu_notifier()		:1
register_hotcpu_notifier(&foobar_cpu_notifier);		:1
canceled		:1
goodness		:1
running?		:1
on-lined		:1
(correct)		:1
cpu_notifier_register_begin();		:1
underscored		:1
__register_cpu_notifier(&foobar_cpu_notifier);		:1
cpu_notifier_register_done();		:1
prone		:1
abba		:1
cpu_add_remove_lock		:1
cpu_hotpluglock		:1
(wrong!)		:1
develop		:1
minimum?		:1
idle()		:1
smp_call_function_single()		:1
my_func_on_cpu(int		:1
(!cpu_online(cpu))		:1
needs_blocking		:1
work_on_cpu(cpu		:1
smp_call_function_single(cpu		:1
&err		:1
natalie		:1
unisys		:1
(multiple		:1
1/2		:1
caveat:		:1
20c		:1
/etc/hotplug/cpuagent		:1
$id:		:1
cpuagent		:1
#action=%s		:1
[online		:1
offline]		:1
#devpath=%s		:1
/etc/hotplug		:1
/hotplugfunctions		:1
/tmp/hotplugtxt		:1
>>/tmp/hotplugtxt		:1
debug_mesg		:1
esac		:1
pi-futexes		:1
complexity)		:1
pure		:1
streamlined		:1
why?		:1
achieving/improving		:1
best-case		:1
well-bound		:1
latencies		:1
worst-case		:1
itself]		:1
norm		:1
locky		:1
1:10		:1
1:100		:1
endangers		:1
mathematically		:1
players		:1
jack)		:1
levels)		:1
short-held		:1
highprio		:1
medium-prio		:1
construct-audio-data		:1
display-colory-stuff		:1
(locks)		:1
multi-task		:1
fair		:1
counter-arguments		:1
non-preemptible		:1
'use		:1
spinlocks'		:1
(user-space		:1
constructs)		:1
mutexes)		:1
inheritance:		:1
pi)		:1
shares		:1
applications]		:1
medium-priority		:1
indefinitely		:1
value==tid		:1
list-based		:1
futexes)		:1
lock/unlock		:1
ops:		:1
lock-acquire		:1
fails]		:1
[it		:1
'pi		:1
state'		:1
pi_state		:1
'other'		:1
futex_waiters|tid		:1
pi_state->rt_mutex		:1
approaches		:1
'registration'		:1
'robustness'		:1
'pi'		:1
robust+pi-futex		:1
documentation/rt-mutextxt		:1
shmat()		:1
vfork()		:1
ptrace()		:1
identical;		:1
pages;		:1
copy-on-write		:1
!prot_write		:1
bdi_cap_map_direct		:1
romfs		:1
cramfs		:1
extraneous		:1
tmpfs)		:1
shared-writable		:1
quasi-memory		:1
page-aligned		:1
xip		:1
paged		:1
granule		:1
(ver		:1
(prior		:1
place)		:1
write-usage		:1
memset		:1
precleared		:1
map_uninitialized		:1
config_mmap_allow_uninitialized		:1
uclibc		:1
elf-fdpic		:1
brk		:1
/proc/maps		:1
/proc/<pid>/maps		:1
map_fixed		:1
privately		:1
interprocess		:1
mremap		:1
it[*]		:1
mremap_maymove		:1
mremap_fixed		:1
weird		:1
(can't		:1
file->f_op->mmap()		:1
inaugurate		:1
enosys		:1
vm_ops->close()		:1
directing		:1
this;		:1
especially:		:1
circumstances!		:1
memory_backed		:1
rounds		:1
nearest		:1
adverse		:1
aggressively		:1
finer-grained		:1
watermark		:1
`vmnr_trim_pages'		:1
<ldm@flatcaporg>		:1
anton		:1
altaparmakov		:1
xp		:1
journalled		:1
spanned		:1
mirrored		:1
journalling		:1
multi-partition		:1
repartitioning		:1
disk-sized		:1
50mib		:1
-------+----------------------------+---------------------------		:1
52428800		:1
51380224		:1
100352		:1
1048576		:1
2048		:1
6979584		:1
13632		:1
6995968		:1
13664		:1
17481728		:1
34144		:1
4194304		:1
21676032		:1
42336		:1
5242880		:1
10240		:1
26918912		:1
52576		:1
37404672		:1
73056		:1
13959168		:1
27264		:1
w/32kib		:1
chs=50/64/32		:1
[ldm]		:1
config_partition_advanced		:1
config_ldm_partition		:1
config_ldm_debug		:1
harm		:1
http://wwwlinux-ntfsorg/		:1
cheers		:1
ldm@flatcaporg		:1
nmi_watchdog)		:1
'softlockup'		:1
panic;		:1
kernelsoftlockup_panic		:1
softlockup_panic		:1
bootparam_softlockup_panic		:1
'hardlockup'		:1
bootparam_hardlockup_panic		:1
panic_timeout		:1
confusingly		:1
kernelpanic		:1
sysctl)		:1
watchdog_thresh		:1
(compile-time		:1
hardlockups		:1
'hardlockup		:1
2*watchdog_thresh		:1
threshold)		:1
'softlockup		:1
(coded		:1
function)		:1
2*watchdog_thresh/5		:1
anywhere)		:1
anything)		:1
linkage		:1
(7)		:1
(8)		:1
(9)		:1
missed		:1
(10)		:1
(11)		:1
16-pointer		:1
nibbles		:1
emplaced		:1
<linux/assoc_arrayh>		:1
config_associative_array		:1
'edit		:1
script'		:1
risking		:1
retains		:1
assoc_array_edit;		:1
assoc_array_apply_edit(struct		:1
interpolating		:1
call_rcu()		:1
assoc_array_cancel_edit(struct		:1
(*get_key_chunk)(const		:1
*bit*		:1
(*get_object_key_chunk)(const		:1
(*compare_object)(const		:1
(*diff_objects)(const		:1
(*free_object)(void		:1
assoc_array_apply_edit()		:1
initialise		:1
assoc_array_init(struct		:1
assoc_array_insert(struct		:1
type-mark		:1
assoc_array_delete(struct		:1
assoc_array_clear(struct		:1
deleting		:1
assoc_array_destroy(struct		:1
assoc_array_gc(struct		:1
(*iterator)(void		:1
wasn't		:1
assoc_array_iterate(const		:1
(*iterator)(const		:1
*assoc_array_find(const		:1
*_type		:1
comparisons		:1
maximise		:1
wider		:1
mixtures		:1
leaf)		:1
multilevel		:1
(a-g)		:1
(0-f)		:1
137*		:1
138*		:1
13[0-69-f]*		:1
1[0-24-f]*		:1
e6*		:1
e[0-57-f]*		:1
[02-df]*		:1
13694892892489		:1
13795289025897		:1
13889dde88793		:1
138bbb89003093		:1
1394879524789		:1
e5284310def98		:1
e68428974237		:1
e6		:1
e7fffcbd443		:1
subdivisions		:1
(prefix)		:1
1*		:1
e*		:1
13*		:1
fewer		:1
ripple		:1
none-recursive		:1
rootwards		:1
backpointers		:1
ancestry		:1
anchoring		:1
(we		:1
pointers)		:1
re-see		:1
superstructure		:1
hit/miss		:1
/sys/devices/system/node/node*/numastat		:1
numa_hit		:1
numa_miss		:1
numa_foreign		:1
local_node		:1
other_node		:1
interleave_hit		:1
interleaving		:1
numastat		:1
numactl		:1
(http://osssgicom/projects/libnuma/)		:1
google		:1
<mike@androidcom>		:1
(wwwandroidcom)		:1
goldfish_defconfig		:1
kernel/commongit		:1
kernel/msmgit		:1
android_paranoid_network		:1
ashmem		:1
config_fb_mode_helpers		:1
config_font_8x16		:1
config_font_8x8		:1
config_yaffs_short_names_in_ram		:1
dab		:1
earlysuspend		:1
fb_cfb_copyarea		:1
fb_cfb_fillrect		:1
fb_cfb_imageblit		:1
fb_deferred_io		:1
fb_tileblitting		:1
high_res_timers		:1
inotify		:1
inotify_user		:1
input_evdev		:1
input_gpio		:1
input_misc		:1
leds_class		:1
leds_gpio		:1
lock_kernel		:1
lkogger		:1
low_memory_killer		:1
misc_devices		:1
new_leds		:1
no_hz		:1
power_supply		:1
rtc_class		:1
rtc_lib		:1
switch_gpio		:1
uid_stat		:1
uid16		:1
usb_function		:1
usb_function_adb		:1
user_wakelock		:1
video_output_control		:1
wakelock		:1
yaffs_auto_yaffs2		:1
yaffs_fs		:1
yaffs_yaffs1		:1
yaffs_yaffs2		:1
config_yaffs_disable_lazy_load		:1
dnotify		:1
android_pmem		:1
pstore_console		:1
pstore_ram		:1
schedstats		:1
debug_preempt		:1
debug_mutexes		:1
debug_spinlock_sleep		:1
debug_info		:1
frame_pointer		:1
cpu_freq		:1
cpu_freq_table		:1
cpu_freq_default_gov_ondemand		:1
cpu_freq_gov_ondemand		:1
crc_ccitt		:1
input_touchscreen		:1
i2c_boardinfo		:1
log_buf_shift=17		:1
serial_core		:1
serial_core_console		:1
mailing-lists:		:1
android-kernel@googlegroupscom		:1
(attributes)		:1
/sys/devices/system/cpu/cpux/topology/physical_package_id:		:1
/sys/devices/system/cpu/cpux/topology/core_id:		:1
/sys/devices/system/cpu/cpux/topology/book_id:		:1
/sys/devices/system/cpu/cpux/topology/thread_siblings:		:1
/sys/devices/system/cpu/cpux/topology/core_siblings:		:1
physical_package_id		:1
/sys/devices/system/cpu/cpux/topology/book_siblings:		:1
book_id		:1
drivers/base/topologyc		:1
config_sched_book		:1
topology_physical_package_id(cpu)		:1
topology_core_id(cpu)		:1
topology_book_id(cpu)		:1
topology_thread_cpumask(cpu)		:1
topology_core_cpumask(cpu)		:1
topology_book_cpumask(cpu)		:1
**_id		:1
siblings		:1
(const)		:1
include/linux/topologyh		:1
physical_package_id:		:1
core_id:		:1
thread_siblings:		:1
core_siblings:		:1
(config_sched_book)		:1
topology_book_id()		:1
topology_book_cpumask()		:1
/sys/devices/system/cpu		:1
([])		:1
[nr_cpus-1]		:1
cpu-hotplugtxt)		:1
(kernel_max		:1
[~cpu_online_mask		:1
nr_cpus]		:1
[cpu_online_mask]		:1
[cpu_possible_mask]		:1
[cpu_present_mask]		:1
